"","proportion","turtle.grouping","value","type","prior.type","SD","iter"
"1878",0.05,"G2",0.319600491609315,"bayes.est","uninformative",1,5
"1879",0.05,"G3",0.382320199141148,"bayes.est","uninformative",1,5
"1880",0.05,"G4",0.372745123846584,"bayes.est","uninformative",1,5
"1881",0.95,"G1",0.0114105048553297,"bayes.est","uninformative",1,6
"1882",0.95,"G2",0.0124452974468227,"bayes.est","uninformative",1,6
"1883",0.95,"G3",0.00939162448149374,"bayes.est","uninformative",1,6
"1884",0.95,"G4",0.0269225443521866,"bayes.est","uninformative",1,6
"1885",0.75,"G1",0.0601480849636014,"bayes.est","uninformative",1,6
"1886",0.75,"G2",0.0391403547753866,"bayes.est","uninformative",1,6
"1887",0.75,"G3",0.0447442186334544,"bayes.est","uninformative",1,6
"1888",0.75,"G4",0.0570215790374438,"bayes.est","uninformative",1,6
"1889",0.5,"G1",0.144701950032033,"bayes.est","uninformative",1,6
"1890",0.5,"G2",0.0843568244833552,"bayes.est","uninformative",1,6
"1891",0.5,"G3",0.10666041205231,"bayes.est","uninformative",1,6
"1892",0.5,"G4",0.10802010229321,"bayes.est","uninformative",1,6
"1893",0.25,"G1",0.288186458706002,"bayes.est","uninformative",1,6
"1894",0.25,"G2",0.162692925513703,"bayes.est","uninformative",1,6
"1895",0.25,"G3",0.212227342780665,"bayes.est","uninformative",1,6
"1896",0.25,"G4",0.197469937611126,"bayes.est","uninformative",1,6
"1897",0.05,"G1",0.623779300467433,"bayes.est","uninformative",1,6
"1898",0.05,"G2",0.343500743796203,"bayes.est","uninformative",1,6
"1899",0.05,"G3",0.455829403057046,"bayes.est","uninformative",1,6
"1900",0.05,"G4",0.400932002131485,"bayes.est","uninformative",1,6
"1901",0.95,"G1",0.0114928222857655,"bayes.est","uninformative",1,7
"1902",0.95,"G2",0.0125181950778095,"bayes.est","uninformative",1,7
"1903",0.95,"G3",0.00943165368722202,"bayes.est","uninformative",1,7
"1904",0.95,"G4",0.0270659571805787,"bayes.est","uninformative",1,7
"1905",0.75,"G1",0.0592017568731516,"bayes.est","uninformative",1,7
"1906",0.75,"G2",0.0389441808189692,"bayes.est","uninformative",1,7
"1907",0.75,"G3",0.0444238511151334,"bayes.est","uninformative",1,7
"1908",0.75,"G4",0.0568839319073052,"bayes.est","uninformative",1,7
"1909",0.5,"G1",0.143562635503371,"bayes.est","uninformative",1,7
"1910",0.5,"G2",0.0842413228892584,"bayes.est","uninformative",1,7
"1911",0.5,"G3",0.104302575420271,"bayes.est","uninformative",1,7
"1912",0.5,"G4",0.10828535349095,"bayes.est","uninformative",1,7
"1913",0.25,"G1",0.283205321532055,"bayes.est","uninformative",1,7
"1914",0.25,"G2",0.161570516194392,"bayes.est","uninformative",1,7
"1915",0.25,"G3",0.208414134648625,"bayes.est","uninformative",1,7
"1916",0.25,"G4",0.196998002675225,"bayes.est","uninformative",1,7
"1917",0.05,"G1",0.618466627468223,"bayes.est","uninformative",1,7
"1918",0.05,"G2",0.34224989230303,"bayes.est","uninformative",1,7
"1919",0.05,"G3",0.448244367575932,"bayes.est","uninformative",1,7
"1920",0.05,"G4",0.401709630029441,"bayes.est","uninformative",1,7
"1921",0.95,"G1",0.0108620747466928,"bayes.est","uninformative",1,8
"1922",0.95,"G2",0.0136124324171787,"bayes.est","uninformative",1,8
"1923",0.95,"G3",0.0100955049573426,"bayes.est","uninformative",1,8
"1924",0.95,"G4",0.0308875929926588,"bayes.est","uninformative",1,8
"1925",0.75,"G1",0.0525457077441803,"bayes.est","uninformative",1,8
"1926",0.75,"G2",0.0381763725699251,"bayes.est","uninformative",1,8
"1927",0.75,"G3",0.0391056029033096,"bayes.est","uninformative",1,8
"1928",0.75,"G4",0.0581487959178444,"bayes.est","uninformative",1,8
"1929",0.5,"G1",0.124854562551696,"bayes.est","uninformative",1,8
"1930",0.5,"G2",0.0794767346969231,"bayes.est","uninformative",1,8
"1931",0.5,"G3",0.0890983187238104,"bayes.est","uninformative",1,8
"1932",0.5,"G4",0.104381356791882,"bayes.est","uninformative",1,8
"1933",0.25,"G1",0.247522514653651,"bayes.est","uninformative",1,8
"1934",0.25,"G2",0.151374575301503,"bayes.est","uninformative",1,8
"1935",0.25,"G3",0.175610655487727,"bayes.est","uninformative",1,8
"1936",0.25,"G4",0.184387538996697,"bayes.est","uninformative",1,8
"1937",0.05,"G1",0.535937656000356,"bayes.est","uninformative",1,8
"1938",0.05,"G2",0.316130551041224,"bayes.est","uninformative",1,8
"1939",0.05,"G3",0.37710704259767,"bayes.est","uninformative",1,8
"1940",0.05,"G4",0.370152279065115,"bayes.est","uninformative",1,8
"1941",0.95,"G1",0.0122867717885862,"bayes.est","uninformative",1,9
"1942",0.95,"G2",0.0117075600504897,"bayes.est","uninformative",1,9
"1943",0.95,"G3",0.00988170056740645,"bayes.est","uninformative",1,9
"1944",0.95,"G4",0.0239297368237533,"bayes.est","uninformative",1,9
"1945",0.75,"G1",0.0676152949474741,"bayes.est","uninformative",1,9
"1946",0.75,"G2",0.0401307096732523,"bayes.est","uninformative",1,9
"1947",0.75,"G3",0.0513102808574894,"bayes.est","uninformative",1,9
"1948",0.75,"G4",0.0561821411806884,"bayes.est","uninformative",1,9
"1949",0.5,"G1",0.161000840650046,"bayes.est","uninformative",1,9
"1950",0.5,"G2",0.0887523017671969,"bayes.est","uninformative",1,9
"1951",0.5,"G3",0.122629261985066,"bayes.est","uninformative",1,9
"1952",0.5,"G4",0.111987987954006,"bayes.est","uninformative",1,9
"1953",0.25,"G1",0.325322307083755,"bayes.est","uninformative",1,9
"1954",0.25,"G2",0.172411916893069,"bayes.est","uninformative",1,9
"1955",0.25,"G3",0.245818297053391,"bayes.est","uninformative",1,9
"1956",0.25,"G4",0.209177841505255,"bayes.est","uninformative",1,9
"1957",0.05,"G1",0.705303914050279,"bayes.est","uninformative",1,9
"1958",0.05,"G2",0.363991795693467,"bayes.est","uninformative",1,9
"1959",0.05,"G3",0.52918333531414,"bayes.est","uninformative",1,9
"1960",0.05,"G4",0.430397892255081,"bayes.est","uninformative",1,9
"1961",0.95,"G1",0.01205423718685,"bayes.est","uninformative",1,10
"1962",0.95,"G2",0.011844650587474,"bayes.est","uninformative",1,10
"1963",0.95,"G3",0.00963902656566085,"bayes.est","uninformative",1,10
"1964",0.95,"G4",0.0246547941599067,"bayes.est","uninformative",1,10
"1965",0.75,"G1",0.0652961278039449,"bayes.est","uninformative",1,10
"1966",0.75,"G2",0.0400067227411202,"bayes.est","uninformative",1,10
"1967",0.75,"G3",0.0500842299793625,"bayes.est","uninformative",1,10
"1968",0.75,"G4",0.0564801482537529,"bayes.est","uninformative",1,10
"1969",0.5,"G1",0.159716889056536,"bayes.est","uninformative",1,10
"1970",0.5,"G2",0.0875517028712034,"bayes.est","uninformative",1,10
"1971",0.5,"G3",0.118615773256672,"bayes.est","uninformative",1,10
"1972",0.5,"G4",0.111452118812771,"bayes.est","uninformative",1,10
"1973",0.25,"G1",0.317670733838273,"bayes.est","uninformative",1,10
"1974",0.25,"G2",0.170600358520936,"bayes.est","uninformative",1,10
"1975",0.25,"G3",0.237117514095293,"bayes.est","uninformative",1,10
"1976",0.25,"G4",0.206499612297076,"bayes.est","uninformative",1,10
"1977",0.05,"G1",0.675433786852734,"bayes.est","uninformative",1,10
"1978",0.05,"G2",0.36132118844968,"bayes.est","uninformative",1,10
"1979",0.05,"G3",0.515814099281424,"bayes.est","uninformative",1,10
"1980",0.05,"G4",0.426403481528951,"bayes.est","uninformative",1,10
"1981",0.95,"G1",0.0108661335742889,"bayes.est","uninformative",2,1
"1982",0.95,"G2",0.0147814704793458,"bayes.est","uninformative",2,1
"1983",0.95,"G3",0.0109618846623181,"bayes.est","uninformative",2,1
"1984",0.95,"G4",0.0367211998575448,"bayes.est","uninformative",2,1
"1985",0.75,"G1",0.0525166051981372,"bayes.est","uninformative",2,1
"1986",0.75,"G2",0.0373460290030228,"bayes.est","uninformative",2,1
"1987",0.75,"G3",0.0371677941302586,"bayes.est","uninformative",2,1
"1988",0.75,"G4",0.0608740452059479,"bayes.est","uninformative",2,1
"1989",0.5,"G1",0.1238069086065,"bayes.est","uninformative",2,1
"1990",0.5,"G2",0.0764685699786432,"bayes.est","uninformative",2,1
"1991",0.5,"G3",0.0827674159585999,"bayes.est","uninformative",2,1
"1992",0.5,"G4",0.101865578882081,"bayes.est","uninformative",2,1
"1993",0.25,"G1",0.248979893411255,"bayes.est","uninformative",2,1
"1994",0.25,"G2",0.144016797497079,"bayes.est","uninformative",2,1
"1995",0.25,"G3",0.160592716774396,"bayes.est","uninformative",2,1
"1996",0.25,"G4",0.17145547760807,"bayes.est","uninformative",2,1
"1997",0.05,"G1",0.535826029640453,"bayes.est","uninformative",2,1
"1998",0.05,"G2",0.298810436522981,"bayes.est","uninformative",2,1
"1999",0.05,"G3",0.340262468091779,"bayes.est","uninformative",2,1
"2000",0.05,"G4",0.33640372669359,"bayes.est","uninformative",2,1
"2001",0.95,"G1",0.0108172024689248,"bayes.est","uninformative",2,2
"2002",0.95,"G2",0.0155197986391077,"bayes.est","uninformative",2,2
"2003",0.95,"G3",0.0124924185787709,"bayes.est","uninformative",2,2
"2004",0.95,"G4",0.0393394246979783,"bayes.est","uninformative",2,2
"2005",0.75,"G1",0.0485165198049975,"bayes.est","uninformative",2,2
"2006",0.75,"G2",0.0372103526858401,"bayes.est","uninformative",2,2
"2007",0.75,"G3",0.035672323725277,"bayes.est","uninformative",2,2
"2008",0.75,"G4",0.0616720912017413,"bayes.est","uninformative",2,2
"2009",0.5,"G1",0.11538507592483,"bayes.est","uninformative",2,2
"2010",0.5,"G2",0.074487486797764,"bayes.est","uninformative",2,2
"2011",0.5,"G3",0.0760874951090698,"bayes.est","uninformative",2,2
"2012",0.5,"G4",0.100393871485084,"bayes.est","uninformative",2,2
"2013",0.25,"G1",0.225353363914689,"bayes.est","uninformative",2,2
"2014",0.25,"G2",0.138738325000882,"bayes.est","uninformative",2,2
"2015",0.25,"G3",0.14519840455146,"bayes.est","uninformative",2,2
"2016",0.25,"G4",0.167675615221158,"bayes.est","uninformative",2,2
"2017",0.05,"G1",0.484868880950649,"bayes.est","uninformative",2,2
"2018",0.05,"G2",0.285808527508253,"bayes.est","uninformative",2,2
"2019",0.05,"G3",0.302621489334596,"bayes.est","uninformative",2,2
"2020",0.05,"G4",0.320400676158992,"bayes.est","uninformative",2,2
"2021",0.95,"G1",0.0107426462774475,"bayes.est","uninformative",2,3
"2022",0.95,"G2",0.0157821991580333,"bayes.est","uninformative",2,3
"2023",0.95,"G3",0.0130580328416072,"bayes.est","uninformative",2,3
"2024",0.95,"G4",0.0401520082513768,"bayes.est","uninformative",2,3
"2025",0.75,"G1",0.0481677135765431,"bayes.est","uninformative",2,3
"2026",0.75,"G2",0.0371068857929225,"bayes.est","uninformative",2,3
"2027",0.75,"G3",0.0354973317065806,"bayes.est","uninformative",2,3
"2028",0.75,"G4",0.0626411694325323,"bayes.est","uninformative",2,3
"2029",0.5,"G1",0.112094811192345,"bayes.est","uninformative",2,3
"2030",0.5,"G2",0.0744021052571789,"bayes.est","uninformative",2,3
"2031",0.5,"G3",0.0741814518821172,"bayes.est","uninformative",2,3
"2032",0.5,"G4",0.100441390995105,"bayes.est","uninformative",2,3
"2033",0.25,"G1",0.222870744711266,"bayes.est","uninformative",2,3
"2034",0.25,"G2",0.137901238522836,"bayes.est","uninformative",2,3
"2035",0.25,"G3",0.14078990746072,"bayes.est","uninformative",2,3
"2036",0.25,"G4",0.166421033432703,"bayes.est","uninformative",2,3
"2037",0.05,"G1",0.478261695932102,"bayes.est","uninformative",2,3
"2038",0.05,"G2",0.284566279839651,"bayes.est","uninformative",2,3
"2039",0.05,"G3",0.294435168328834,"bayes.est","uninformative",2,3
"2040",0.05,"G4",0.318761863423264,"bayes.est","uninformative",2,3
"2041",0.95,"G1",0.0106424603207217,"bayes.est","uninformative",2,4
"2042",0.95,"G2",0.0149987972631174,"bayes.est","uninformative",2,4
"2043",0.95,"G3",0.011562789046899,"bayes.est","uninformative",2,4
"2044",0.95,"G4",0.037861015614012,"bayes.est","uninformative",2,4
"2045",0.75,"G1",0.0508903736397707,"bayes.est","uninformative",2,4
"2046",0.75,"G2",0.0374475570490585,"bayes.est","uninformative",2,4
"2047",0.75,"G3",0.0364827178091996,"bayes.est","uninformative",2,4
"2048",0.75,"G4",0.0609106304139193,"bayes.est","uninformative",2,4
"2049",0.5,"G1",0.120036229103866,"bayes.est","uninformative",2,4
"2050",0.5,"G2",0.0755320719418485,"bayes.est","uninformative",2,4
"2051",0.5,"G3",0.079580752473227,"bayes.est","uninformative",2,4
"2052",0.5,"G4",0.100811237405537,"bayes.est","uninformative",2,4
"2053",0.25,"G1",0.239235013444235,"bayes.est","uninformative",2,4
"2054",0.25,"G2",0.141700650904494,"bayes.est","uninformative",2,4
"2055",0.25,"G3",0.154290225382403,"bayes.est","uninformative",2,4
"2056",0.25,"G4",0.16971908390186,"bayes.est","uninformative",2,4
"2057",0.05,"G1",0.508528657174392,"bayes.est","uninformative",2,4
"2058",0.05,"G2",0.294466125591585,"bayes.est","uninformative",2,4
"2059",0.05,"G3",0.325611919869064,"bayes.est","uninformative",2,4
"2060",0.05,"G4",0.328838729679116,"bayes.est","uninformative",2,4
"2061",0.95,"G1",0.0109444309260941,"bayes.est","uninformative",2,5
"2062",0.95,"G2",0.0145095657900599,"bayes.est","uninformative",2,5
"2063",0.95,"G3",0.0105869578589889,"bayes.est","uninformative",2,5
"2064",0.95,"G4",0.0357820465290688,"bayes.est","uninformative",2,5
"2065",0.75,"G1",0.0530695781290529,"bayes.est","uninformative",2,5
"2066",0.75,"G2",0.0373948121430292,"bayes.est","uninformative",2,5
"2067",0.75,"G3",0.0378772899287005,"bayes.est","uninformative",2,5
"2068",0.75,"G4",0.0604409795668173,"bayes.est","uninformative",2,5
"2069",0.5,"G1",0.12807592994259,"bayes.est","uninformative",2,5
"2070",0.5,"G2",0.077376403673407,"bayes.est","uninformative",2,5
"2071",0.5,"G3",0.0851676536931836,"bayes.est","uninformative",2,5
"2072",0.5,"G4",0.10209031348447,"bayes.est","uninformative",2,5
"2073",0.25,"G1",0.252665314908278,"bayes.est","uninformative",2,5
"2074",0.25,"G2",0.14550812020546,"bayes.est","uninformative",2,5
"2075",0.25,"G3",0.166026694761788,"bayes.est","uninformative",2,5
"2076",0.25,"G4",0.173496537101485,"bayes.est","uninformative",2,5
"2077",0.05,"G1",0.545918888523805,"bayes.est","uninformative",2,5
"2078",0.05,"G2",0.30136912337774,"bayes.est","uninformative",2,5
"2079",0.05,"G3",0.355277263331445,"bayes.est","uninformative",2,5
"2080",0.05,"G4",0.341077007172681,"bayes.est","uninformative",2,5
"2081",0.95,"G1",0.0107603822189865,"bayes.est","uninformative",2,6
"2082",0.95,"G2",0.0145191889330071,"bayes.est","uninformative",2,6
"2083",0.95,"G3",0.0106683565845305,"bayes.est","uninformative",2,6
"2084",0.95,"G4",0.0359880784926307,"bayes.est","uninformative",2,6
"2085",0.75,"G1",0.0533462429410819,"bayes.est","uninformative",2,6
"2086",0.75,"G2",0.0375926145371517,"bayes.est","uninformative",2,6
"2087",0.75,"G3",0.0379537556333184,"bayes.est","uninformative",2,6
"2088",0.75,"G4",0.0600818197162883,"bayes.est","uninformative",2,6
"2089",0.5,"G1",0.125255093225923,"bayes.est","uninformative",2,6
"2090",0.5,"G2",0.0767164318782945,"bayes.est","uninformative",2,6
"2091",0.5,"G3",0.0845407847832045,"bayes.est","uninformative",2,6
"2092",0.5,"G4",0.101341284833452,"bayes.est","uninformative",2,6
"2093",0.25,"G1",0.250257388547167,"bayes.est","uninformative",2,6
"2094",0.25,"G2",0.145157593716642,"bayes.est","uninformative",2,6
"2095",0.25,"G3",0.165022753939223,"bayes.est","uninformative",2,6
"2096",0.25,"G4",0.173377852277037,"bayes.est","uninformative",2,6
"2097",0.05,"G1",0.545884218855909,"bayes.est","uninformative",2,6
"2098",0.05,"G2",0.302619108399889,"bayes.est","uninformative",2,6
"2099",0.05,"G3",0.349885310729448,"bayes.est","uninformative",2,6
"2100",0.05,"G4",0.339824455425094,"bayes.est","uninformative",2,6
"2101",0.95,"G1",0.0106878088364195,"bayes.est","uninformative",2,7
"2102",0.95,"G2",0.0152720260847133,"bayes.est","uninformative",2,7
"2103",0.95,"G3",0.0120618924332067,"bayes.est","uninformative",2,7
"2104",0.95,"G4",0.0386017246880219,"bayes.est","uninformative",2,7
"2105",0.75,"G1",0.0494233439139562,"bayes.est","uninformative",2,7
"2106",0.75,"G2",0.037236533860656,"bayes.est","uninformative",2,7
"2107",0.75,"G3",0.0359447483804588,"bayes.est","uninformative",2,7
"2108",0.75,"G4",0.0614647287504656,"bayes.est","uninformative",2,7
"2109",0.5,"G1",0.11539638346501,"bayes.est","uninformative",2,7
"2110",0.5,"G2",0.0750188021581406,"bayes.est","uninformative",2,7
"2111",0.5,"G3",0.077446710043417,"bayes.est","uninformative",2,7
"2112",0.5,"G4",0.100771981917758,"bayes.est","uninformative",2,7
"2113",0.25,"G1",0.232525713934858,"bayes.est","uninformative",2,7
"2114",0.25,"G2",0.139417460188432,"bayes.est","uninformative",2,7
"2115",0.25,"G3",0.147411581151792,"bayes.est","uninformative",2,7
"2116",0.25,"G4",0.167746311030338,"bayes.est","uninformative",2,7
"2117",0.05,"G1",0.499533265993259,"bayes.est","uninformative",2,7
"2118",0.05,"G2",0.289585374604882,"bayes.est","uninformative",2,7
"2119",0.05,"G3",0.310559316461224,"bayes.est","uninformative",2,7
"2120",0.05,"G4",0.323808284991334,"bayes.est","uninformative",2,7
"2121",0.95,"G1",0.0108546933158127,"bayes.est","uninformative",2,8
"2122",0.95,"G2",0.0150199156721047,"bayes.est","uninformative",2,8
"2123",0.95,"G3",0.0114275541621245,"bayes.est","uninformative",2,8
"2124",0.95,"G4",0.0376899540432026,"bayes.est","uninformative",2,8
"2125",0.75,"G1",0.0509263861395042,"bayes.est","uninformative",2,8
"2126",0.75,"G2",0.0374593954424522,"bayes.est","uninformative",2,8
"2127",0.75,"G3",0.036496761776477,"bayes.est","uninformative",2,8
"2128",0.75,"G4",0.0613368049428094,"bayes.est","uninformative",2,8
"2129",0.5,"G1",0.121497695420779,"bayes.est","uninformative",2,8
"2130",0.5,"G2",0.0760384557110761,"bayes.est","uninformative",2,8
"2131",0.5,"G3",0.0802500000186725,"bayes.est","uninformative",2,8
"2132",0.5,"G4",0.100769059987715,"bayes.est","uninformative",2,8
"2133",0.25,"G1",0.239682473902443,"bayes.est","uninformative",2,8
"2134",0.25,"G2",0.142094201783095,"bayes.est","uninformative",2,8
"2135",0.25,"G3",0.154911510792817,"bayes.est","uninformative",2,8
"2136",0.25,"G4",0.169914939782722,"bayes.est","uninformative",2,8
"2137",0.05,"G1",0.514790785710729,"bayes.est","uninformative",2,8
"2138",0.05,"G2",0.297613129689745,"bayes.est","uninformative",2,8
"2139",0.05,"G3",0.32959788940462,"bayes.est","uninformative",2,8
"2140",0.05,"G4",0.329969894964304,"bayes.est","uninformative",2,8
"2141",0.95,"G1",0.0106806631489336,"bayes.est","uninformative",2,9
"2142",0.95,"G2",0.0152707354955637,"bayes.est","uninformative",2,9
"2143",0.95,"G3",0.0119957031302023,"bayes.est","uninformative",2,9
"2144",0.95,"G4",0.0383974954992974,"bayes.est","uninformative",2,9
"2145",0.75,"G1",0.0499357331534412,"bayes.est","uninformative",2,9
"2146",0.75,"G2",0.0371293470810339,"bayes.est","uninformative",2,9
"2147",0.75,"G3",0.0359922610841835,"bayes.est","uninformative",2,9
"2148",0.75,"G4",0.0612477328259158,"bayes.est","uninformative",2,9
"2149",0.5,"G1",0.117552567651592,"bayes.est","uninformative",2,9
"2150",0.5,"G2",0.0750090917945162,"bayes.est","uninformative",2,9
"2151",0.5,"G3",0.0772642938522551,"bayes.est","uninformative",2,9
"2152",0.5,"G4",0.100652648746653,"bayes.est","uninformative",2,9
"2153",0.25,"G1",0.233728804169554,"bayes.est","uninformative",2,9
"2154",0.25,"G2",0.13979208183159,"bayes.est","uninformative",2,9
"2155",0.25,"G3",0.149486077032069,"bayes.est","uninformative",2,9
"2156",0.25,"G4",0.169441699315258,"bayes.est","uninformative",2,9
"2157",0.05,"G1",0.496617049542228,"bayes.est","uninformative",2,9
"2158",0.05,"G2",0.291219951641265,"bayes.est","uninformative",2,9
"2159",0.05,"G3",0.31423200911568,"bayes.est","uninformative",2,9
"2160",0.05,"G4",0.324266941020599,"bayes.est","uninformative",2,9
"2161",0.95,"G1",0.0107253533647749,"bayes.est","uninformative",2,10
"2162",0.95,"G2",0.0155549907510785,"bayes.est","uninformative",2,10
"2163",0.95,"G3",0.0125392577683717,"bayes.est","uninformative",2,10
"2164",0.95,"G4",0.0394353493751907,"bayes.est","uninformative",2,10
"2165",0.75,"G1",0.0487037012825463,"bayes.est","uninformative",2,10
"2166",0.75,"G2",0.037312110684851,"bayes.est","uninformative",2,10
"2167",0.75,"G3",0.0355932730548984,"bayes.est","uninformative",2,10
"2168",0.75,"G4",0.0617549845980664,"bayes.est","uninformative",2,10
"2169",0.5,"G1",0.113360464207733,"bayes.est","uninformative",2,10
"2170",0.5,"G2",0.0745304689750588,"bayes.est","uninformative",2,10
"2171",0.5,"G3",0.0755160567236377,"bayes.est","uninformative",2,10
"2172",0.5,"G4",0.100527633047714,"bayes.est","uninformative",2,10
"2173",0.25,"G1",0.224641161489283,"bayes.est","uninformative",2,10
"2174",0.25,"G2",0.13887910434551,"bayes.est","uninformative",2,10
"2175",0.25,"G3",0.143660644148183,"bayes.est","uninformative",2,10
"2176",0.25,"G4",0.167796389619836,"bayes.est","uninformative",2,10
"2177",0.05,"G1",0.481955075774686,"bayes.est","uninformative",2,10
"2178",0.05,"G2",0.286086213050107,"bayes.est","uninformative",2,10
"2179",0.05,"G3",0.304578494705194,"bayes.est","uninformative",2,10
"2180",0.05,"G4",0.320366505723861,"bayes.est","uninformative",2,10
"2181",0.95,"G1",0.0107881681477507,"bayes.est","uninformative",3,1
"2182",0.95,"G2",0.0158068339992613,"bayes.est","uninformative",3,1
"2183",0.95,"G3",0.0132494887899704,"bayes.est","uninformative",3,1
"2184",0.95,"G4",0.040818836127308,"bayes.est","uninformative",3,1
"2185",0.75,"G1",0.0478536690013981,"bayes.est","uninformative",3,1
"2186",0.75,"G2",0.037276818488482,"bayes.est","uninformative",3,1
"2187",0.75,"G3",0.0355768677586024,"bayes.est","uninformative",3,1
"2188",0.75,"G4",0.0630959389758706,"bayes.est","uninformative",3,1
"2189",0.5,"G1",0.111903258004664,"bayes.est","uninformative",3,1
"2190",0.5,"G2",0.0734538356668776,"bayes.est","uninformative",3,1
"2191",0.5,"G3",0.0735352853076721,"bayes.est","uninformative",3,1
"2192",0.5,"G4",0.100186862871335,"bayes.est","uninformative",3,1
"2193",0.25,"G1",0.223022719605596,"bayes.est","uninformative",3,1
"2194",0.25,"G2",0.136569654299912,"bayes.est","uninformative",3,1
"2195",0.25,"G3",0.138611956209254,"bayes.est","uninformative",3,1
"2196",0.25,"G4",0.164794454059895,"bayes.est","uninformative",3,1
"2197",0.05,"G1",0.481159264405428,"bayes.est","uninformative",3,1
"2198",0.05,"G2",0.282701874670893,"bayes.est","uninformative",3,1
"2199",0.05,"G3",0.289986894384634,"bayes.est","uninformative",3,1
"2200",0.05,"G4",0.314283814308748,"bayes.est","uninformative",3,1
"2201",0.95,"G1",0.010784052518167,"bayes.est","uninformative",3,2
"2202",0.95,"G2",0.0158209786629553,"bayes.est","uninformative",3,2
"2203",0.95,"G3",0.0131365017670263,"bayes.est","uninformative",3,2
"2204",0.95,"G4",0.0405743355135699,"bayes.est","uninformative",3,2
"2205",0.75,"G1",0.0485186431942092,"bayes.est","uninformative",3,2
"2206",0.75,"G2",0.0371305356187403,"bayes.est","uninformative",3,2
"2207",0.75,"G3",0.0355926625590393,"bayes.est","uninformative",3,2
"2208",0.75,"G4",0.0628991931675364,"bayes.est","uninformative",3,2
"2209",0.5,"G1",0.11436189154566,"bayes.est","uninformative",3,2
"2210",0.5,"G2",0.0742665144911717,"bayes.est","uninformative",3,2
"2211",0.5,"G3",0.0733977200319012,"bayes.est","uninformative",3,2
"2212",0.5,"G4",0.100137583346701,"bayes.est","uninformative",3,2
"2213",0.25,"G1",0.225979797881254,"bayes.est","uninformative",3,2
"2214",0.25,"G2",0.137208668469969,"bayes.est","uninformative",3,2
"2215",0.25,"G3",0.140464638554375,"bayes.est","uninformative",3,2
"2216",0.25,"G4",0.164892761635985,"bayes.est","uninformative",3,2
"2217",0.05,"G1",0.482636441695673,"bayes.est","uninformative",3,2
"2218",0.05,"G2",0.282545193396336,"bayes.est","uninformative",3,2
"2219",0.05,"G3",0.293225865415312,"bayes.est","uninformative",3,2
"2220",0.05,"G4",0.315556956868042,"bayes.est","uninformative",3,2
"2221",0.95,"G1",0.0107253371778908,"bayes.est","uninformative",3,3
"2222",0.95,"G2",0.0154369179548198,"bayes.est","uninformative",3,3
"2223",0.95,"G3",0.0123610722226898,"bayes.est","uninformative",3,3
"2224",0.95,"G4",0.0398941021423597,"bayes.est","uninformative",3,3
"2225",0.75,"G1",0.0496197724206712,"bayes.est","uninformative",3,3
"2226",0.75,"G2",0.0373535181907149,"bayes.est","uninformative",3,3
"2227",0.75,"G3",0.0360282875227651,"bayes.est","uninformative",3,3
"2228",0.75,"G4",0.0623526731572597,"bayes.est","uninformative",3,3
"2229",0.5,"G1",0.115902864552553,"bayes.est","uninformative",3,3
"2230",0.5,"G2",0.0746549622644489,"bayes.est","uninformative",3,3
"2231",0.5,"G3",0.0765987404513984,"bayes.est","uninformative",3,3
"2232",0.5,"G4",0.100043534805343,"bayes.est","uninformative",3,3
"2233",0.25,"G1",0.229881302644842,"bayes.est","uninformative",3,3
"2234",0.25,"G2",0.139225430104267,"bayes.est","uninformative",3,3
"2235",0.25,"G3",0.145615527827496,"bayes.est","uninformative",3,3
"2236",0.25,"G4",0.166171847715262,"bayes.est","uninformative",3,3
"2237",0.05,"G1",0.493864665229402,"bayes.est","uninformative",3,3
"2238",0.05,"G2",0.286907831653276,"bayes.est","uninformative",3,3
"2239",0.05,"G3",0.305940177133618,"bayes.est","uninformative",3,3
"2240",0.05,"G4",0.319190566165845,"bayes.est","uninformative",3,3
"2241",0.95,"G1",0.0107631064185435,"bayes.est","uninformative",3,4
"2242",0.95,"G2",0.0154894028697972,"bayes.est","uninformative",3,4
"2243",0.95,"G3",0.0125059143179997,"bayes.est","uninformative",3,4
"2244",0.95,"G4",0.0399937067925005,"bayes.est","uninformative",3,4
"2245",0.75,"G1",0.0495763033631073,"bayes.est","uninformative",3,4
"2246",0.75,"G2",0.0370194476157082,"bayes.est","uninformative",3,4
"2247",0.75,"G3",0.0356814081984443,"bayes.est","uninformative",3,4
"2248",0.75,"G4",0.0623967469390935,"bayes.est","uninformative",3,4
"2249",0.5,"G1",0.115617148383543,"bayes.est","uninformative",3,4
"2250",0.5,"G2",0.0744584971761791,"bayes.est","uninformative",3,4
"2251",0.5,"G3",0.0760499747636923,"bayes.est","uninformative",3,4
"2252",0.5,"G4",0.100002267419283,"bayes.est","uninformative",3,4
"2253",0.25,"G1",0.228643832917655,"bayes.est","uninformative",3,4
"2254",0.25,"G2",0.13853612045132,"bayes.est","uninformative",3,4
"2255",0.25,"G3",0.145062166095787,"bayes.est","uninformative",3,4
"2256",0.25,"G4",0.165782667514307,"bayes.est","uninformative",3,4
"2257",0.05,"G1",0.498274668102244,"bayes.est","uninformative",3,4
"2258",0.05,"G2",0.287193332893559,"bayes.est","uninformative",3,4
"2259",0.05,"G3",0.305539292249622,"bayes.est","uninformative",3,4
"2260",0.05,"G4",0.317030238844715,"bayes.est","uninformative",3,4
