"","iter","estimate","priorSD","grouping","bayestype","parameter","est.type","priortype","type"
"2997","7",-0.009,"8","pi","post","pi","bias","uninformative","bayes.est"
"2998","7",0.7156,"8","pi","post","pi","coef","uninformative","bayes.est"
"2999","7",-5.9134,"8",NA,"prior","b0","coef","uninformative","bayes.est"
"3000","7",0.1458,"8",NA,"prior","b1","coef","uninformative","bayes.est"
"3001","7",0.0134,"9","G1","post","b0","bias","uninformative","bayes.est"
"3002","7",0.0123,"9","G1","post","b1","bias","uninformative","bayes.est"
"3003","7",-3.3165,"9","G1","post","b0","coef","uninformative","bayes.est"
"3004","7",0.0921,"9","G1","post","b1","coef","uninformative","bayes.est"
"3005","7",0.0065,"9","G2","post","b0","bias","uninformative","bayes.est"
"3006","7",-6e-04,"9","G2","post","b1","bias","uninformative","bayes.est"
"3007","7",-4.5012,"9","G2","post","b0","coef","uninformative","bayes.est"
"3008","7",0.0905,"9","G2","post","b1","coef","uninformative","bayes.est"
"3009","7",0.0175,"9","G3","post","b0","bias","uninformative","bayes.est"
"3010","7",0.0156,"9","G3","post","b1","bias","uninformative","bayes.est"
"3011","7",-6.0373,"9","G3","post","b0","coef","uninformative","bayes.est"
"3012","7",0.1625,"9","G3","post","b1","coef","uninformative","bayes.est"
"3013","7",0.0301,"9","G4","post","b0","bias","uninformative","bayes.est"
"3014","7",0.0329,"9","G4","post","b1","bias","uninformative","bayes.est"
"3015","7",-4.8244,"9","G4","post","b0","coef","uninformative","bayes.est"
"3016","7",0.0957,"9","G4","post","b1","coef","uninformative","bayes.est"
"3017","7",-0.009,"9","pi","post","pi","bias","uninformative","bayes.est"
"3018","7",0.7156,"9","pi","post","pi","coef","uninformative","bayes.est"
"3019","7",-8.8532,"9",NA,"prior","b0","coef","uninformative","bayes.est"
"3020","7",0.0684,"9",NA,"prior","b1","coef","uninformative","bayes.est"
"3021","8",0.6108,"0.1","G1","post","b0","bias","informative","bayes.est"
"3022","8",1.1874,"0.1","G1","post","b1","bias","informative","bayes.est"
"3023","8",-5.2716,"0.1","G1","post","b0","coef","informative","bayes.est"
"3024","8",0.199,"0.1","G1","post","b1","coef","informative","bayes.est"
"3025","8",0.1931,"0.1","G2","post","b0","bias","informative","bayes.est"
"3026","8",0.3824,"0.1","G2","post","b1","bias","informative","bayes.est"
"3027","8",-5.3357,"0.1","G2","post","b0","coef","informative","bayes.est"
"3028","8",0.1252,"0.1","G2","post","b1","coef","informative","bayes.est"
"3029","8",-0.0869,"0.1","G3","post","b0","bias","informative","bayes.est"
"3030","8",-0.1638,"0.1","G3","post","b1","bias","informative","bayes.est"
"3031","8",-5.4179,"0.1","G3","post","b0","coef","informative","bayes.est"
"3032","8",0.1338,"0.1","G3","post","b1","coef","informative","bayes.est"
"3033","8",0.1506,"0.1","G4","post","b0","bias","informative","bayes.est"
"3034","8",0.2491,"0.1","G4","post","b1","bias","informative","bayes.est"
"3035","8",-5.3887,"0.1","G4","post","b0","coef","informative","bayes.est"
"3036","8",0.1157,"0.1","G4","post","b1","coef","informative","bayes.est"
"3037","8",-0.01,"0.1","pi","post","pi","bias","informative","bayes.est"
"3038","8",0.7149,"0.1","pi","post","pi","coef","informative","bayes.est"
"3039","8",-5.4074,"0.1",NA,"prior","b0","coef","informative","bayes.est"
"3040","8",0.02,"0.1",NA,"prior","b1","coef","informative","bayes.est"
"3041","8",0.9148,"0.3","G1","post","b0","bias","informative","bayes.est"
"3042","8",1.7473,"0.3","G1","post","b1","bias","informative","bayes.est"
"3043","8",-6.2665,"0.3","G1","post","b0","coef","informative","bayes.est"
"3044","8",0.2499,"0.3","G1","post","b1","coef","informative","bayes.est"
"3045","8",0.4629,"0.3","G2","post","b0","bias","informative","bayes.est"
"3046","8",0.891,"0.3","G2","post","b1","bias","informative","bayes.est"
"3047","8",-6.5423,"0.3","G2","post","b0","coef","informative","bayes.est"
"3048","8",0.1712,"0.3","G2","post","b1","coef","informative","bayes.est"
"3049","8",0.2452,"0.3","G3","post","b0","bias","informative","bayes.est"
"3050","8",0.3741,"0.3","G3","post","b1","bias","informative","bayes.est"
"3051","8",-7.388,"0.3","G3","post","b0","coef","informative","bayes.est"
"3052","8",0.2198,"0.3","G3","post","b1","coef","informative","bayes.est"
"3053","8",0.5584,"0.3","G4","post","b0","bias","informative","bayes.est"
"3054","8",0.9452,"0.3","G4","post","b1","bias","informative","bayes.est"
"3055","8",-7.2985,"0.3","G4","post","b0","coef","informative","bayes.est"
"3056","8",0.1802,"0.3","G4","post","b1","coef","informative","bayes.est"
"3057","8",-0.0118,"0.3","pi","post","pi","bias","informative","bayes.est"
"3058","8",0.7137,"0.3","pi","post","pi","coef","informative","bayes.est"
"3059","8",-7.6368,"0.3",NA,"prior","b0","coef","informative","bayes.est"
"3060","8",0.1843,"0.3",NA,"prior","b1","coef","informative","bayes.est"
"3061","8",0.0791,"0.4","G1","post","b0","bias","informative","bayes.est"
"3062","8",0.1621,"0.4","G1","post","b1","bias","informative","bayes.est"
"3063","8",-3.5315,"0.4","G1","post","b0","coef","informative","bayes.est"
"3064","8",0.1057,"0.4","G1","post","b1","coef","informative","bayes.est"
"3065","8",-0.0462,"0.4","G2","post","b0","bias","informative","bayes.est"
"3066","8",-0.1136,"0.4","G2","post","b1","bias","informative","bayes.est"
"3067","8",-4.2658,"0.4","G2","post","b0","coef","informative","bayes.est"
"3068","8",0.0803,"0.4","G2","post","b1","coef","informative","bayes.est"
"3069","8",-0.2126,"0.4","G3","post","b0","bias","informative","bayes.est"
"3070","8",-0.3792,"0.4","G3","post","b1","bias","informative","bayes.est"
"3071","8",-4.6719,"0.4","G3","post","b0","coef","informative","bayes.est"
"3072","8",0.0993,"0.4","G3","post","b1","coef","informative","bayes.est"
"3073","8",-0.107,"0.4","G4","post","b0","bias","informative","bayes.est"
"3074","8",-0.2283,"0.4","G4","post","b1","bias","informative","bayes.est"
"3075","8",-4.1822,"0.4","G4","post","b0","coef","informative","bayes.est"
"3076","8",0.0715,"0.4","G4","post","b1","coef","informative","bayes.est"
"3077","8",-0.0087,"0.4","pi","post","pi","bias","informative","bayes.est"
"3078","8",0.7159,"0.4","pi","post","pi","coef","informative","bayes.est"
"3079","8",-3.9085,"0.4",NA,"prior","b0","coef","informative","bayes.est"
"3080","8",0.1159,"0.4",NA,"prior","b1","coef","informative","bayes.est"
"3081","8",0.2593,"0.5","G1","post","b0","bias","informative","bayes.est"
"3082","8",0.5411,"0.5","G1","post","b1","bias","informative","bayes.est"
"3083","8",-4.1214,"0.5","G1","post","b0","coef","informative","bayes.est"
"3084","8",0.1402,"0.5","G1","post","b1","coef","informative","bayes.est"
"3085","8",0.1031,"0.5","G2","post","b0","bias","informative","bayes.est"
"3086","8",0.2072,"0.5","G2","post","b1","bias","informative","bayes.est"
"3087","8",-4.9335,"0.5","G2","post","b0","coef","informative","bayes.est"
"3088","8",0.1093,"0.5","G2","post","b1","coef","informative","bayes.est"
"3089","8",-0.0023,"0.5","G3","post","b0","bias","informative","bayes.est"
"3090","8",-0.0144,"0.5","G3","post","b1","bias","informative","bayes.est"
"3091","8",-5.9197,"0.5","G3","post","b0","coef","informative","bayes.est"
"3092","8",0.1577,"0.5","G3","post","b1","coef","informative","bayes.est"
"3093","8",0.1696,"0.5","G4","post","b0","bias","informative","bayes.est"
"3094","8",0.2926,"0.5","G4","post","b1","bias","informative","bayes.est"
"3095","8",-5.4778,"0.5","G4","post","b0","coef","informative","bayes.est"
"3096","8",0.1198,"0.5","G4","post","b1","coef","informative","bayes.est"
"3097","8",-0.0096,"0.5","pi","post","pi","bias","informative","bayes.est"
"3098","8",0.7152,"0.5","pi","post","pi","coef","informative","bayes.est"
"3099","8",-5.8846,"0.5",NA,"prior","b0","coef","informative","bayes.est"
"3100","8",0.081,"0.5",NA,"prior","b1","coef","informative","bayes.est"
"3101","8",0.5246,"0.6","G1","post","b0","bias","informative","bayes.est"
"3102","8",1.0545,"0.6","G1","post","b1","bias","informative","bayes.est"
"3103","8",-4.9895,"0.6","G1","post","b0","coef","informative","bayes.est"
"3104","8",0.1869,"0.6","G1","post","b1","coef","informative","bayes.est"
"3105","8",0.3016,"0.6","G2","post","b0","bias","informative","bayes.est"
"3106","8",0.5952,"0.6","G2","post","b1","bias","informative","bayes.est"
"3107","8",-5.8213,"0.6","G2","post","b0","coef","informative","bayes.est"
"3108","8",0.1444,"0.6","G2","post","b1","coef","informative","bayes.est"
"3109","8",0.3362,"0.6","G3","post","b0","bias","informative","bayes.est"
"3110","8",0.5063,"0.6","G3","post","b1","bias","informative","bayes.est"
"3111","8",-7.9279,"0.6","G3","post","b0","coef","informative","bayes.est"
"3112","8",0.241,"0.6","G3","post","b1","coef","informative","bayes.est"
"3113","8",0.642,"0.6","G4","post","b0","bias","informative","bayes.est"
"3114","8",1.0743,"0.6","G4","post","b1","bias","informative","bayes.est"
"3115","8",-7.6903,"0.6","G4","post","b0","coef","informative","bayes.est"
"3116","8",0.1922,"0.6","G4","post","b1","coef","informative","bayes.est"
"3117","8",-0.0113,"0.6","pi","post","pi","bias","informative","bayes.est"
"3118","8",0.714,"0.6","pi","post","pi","coef","informative","bayes.est"
"3119","8",-9.1271,"0.6",NA,"prior","b0","coef","informative","bayes.est"
"3120","8",0.1845,"0.6",NA,"prior","b1","coef","informative","bayes.est"
"3121","8",0.3714,"0.7","G1","post","b0","bias","informative","bayes.est"
"3122","8",0.7622,"0.7","G1","post","b1","bias","informative","bayes.est"
"3123","8",-4.488,"0.7","G1","post","b0","coef","informative","bayes.est"
"3124","8",0.1603,"0.7","G1","post","b1","coef","informative","bayes.est"
"3125","8",0.218,"0.7","G2","post","b0","bias","informative","bayes.est"
"3126","8",0.4355,"0.7","G2","post","b1","bias","informative","bayes.est"
"3127","8",-5.4471,"0.7","G2","post","b0","coef","informative","bayes.est"
"3128","8",0.13,"0.7","G2","post","b1","coef","informative","bayes.est"
"3129","8",0.2738,"0.7","G3","post","b0","bias","informative","bayes.est"
"3130","8",0.4131,"0.7","G3","post","b1","bias","informative","bayes.est"
"3131","8",-7.5576,"0.7","G3","post","b0","coef","informative","bayes.est"
"3132","8",0.226,"0.7","G3","post","b1","coef","informative","bayes.est"
"3133","8",0.5361,"0.7","G4","post","b0","bias","informative","bayes.est"
"3134","8",0.9072,"0.7","G4","post","b1","bias","informative","bayes.est"
"3135","8",-7.1943,"0.7","G4","post","b0","coef","informative","bayes.est"
"3136","8",0.1767,"0.7","G4","post","b1","coef","informative","bayes.est"
"3137","8",-0.0107,"0.7","pi","post","pi","bias","informative","bayes.est"
"3138","8",0.7144,"0.7","pi","post","pi","coef","informative","bayes.est"
"3139","8",-8.9808,"0.7",NA,"prior","b0","coef","informative","bayes.est"
"3140","8",0.112,"0.7",NA,"prior","b1","coef","informative","bayes.est"
"3141","8",0.2566,"0.8","G1","post","b0","bias","informative","bayes.est"
"3142","8",0.5349,"0.8","G1","post","b1","bias","informative","bayes.est"
"3143","8",-4.1125,"0.8","G1","post","b0","coef","informative","bayes.est"
"3144","8",0.1396,"0.8","G1","post","b1","coef","informative","bayes.est"
"3145","8",0.1508,"0.8","G2","post","b0","bias","informative","bayes.est"
"3146","8",0.3026,"0.8","G2","post","b1","bias","informative","bayes.est"
"3147","8",-5.1465,"0.8","G2","post","b0","coef","informative","bayes.est"
"3148","8",0.1179,"0.8","G2","post","b1","coef","informative","bayes.est"
"3149","8",0.1974,"0.8","G3","post","b0","bias","informative","bayes.est"
"3150","8",0.299,"0.8","G3","post","b1","bias","informative","bayes.est"
"3151","8",-7.1041,"0.8","G3","post","b0","coef","informative","bayes.est"
"3152","8",0.2078,"0.8","G3","post","b1","coef","informative","bayes.est"
"3153","8",0.404,"0.8","G4","post","b0","bias","informative","bayes.est"
"3154","8",0.6916,"0.8","G4","post","b1","bias","informative","bayes.est"
"3155","8",-6.5756,"0.8","G4","post","b0","coef","informative","bayes.est"
"3156","8",0.1567,"0.8","G4","post","b1","coef","informative","bayes.est"
"3157","8",-0.0102,"0.8","pi","post","pi","bias","informative","bayes.est"
"3158","8",0.7148,"0.8","pi","post","pi","coef","informative","bayes.est"
"3159","8",-8.543,"0.8",NA,"prior","b0","coef","informative","bayes.est"
"3160","8",0.1429,"0.8",NA,"prior","b1","coef","informative","bayes.est"
"3161","8",0.1561,"0.9","G1","post","b0","bias","informative","bayes.est"
"3162","8",0.3263,"0.9","G1","post","b1","bias","informative","bayes.est"
"3163","8",-3.7837,"0.9","G1","post","b0","coef","informative","bayes.est"
"3164","8",0.1207,"0.9","G1","post","b1","coef","informative","bayes.est"
"3165","8",0.0858,"0.9","G2","post","b0","bias","informative","bayes.est"
"3166","8",0.1699,"0.9","G2","post","b1","bias","informative","bayes.est"
"3167","8",-4.8561,"0.9","G2","post","b0","coef","informative","bayes.est"
"3168","8",0.1059,"0.9","G2","post","b1","coef","informative","bayes.est"
"3169","8",0.094,"0.9","G3","post","b0","bias","informative","bayes.est"
"3170","8",0.1386,"0.9","G3","post","b1","bias","informative","bayes.est"
"3171","8",-6.4907,"0.9","G3","post","b0","coef","informative","bayes.est"
"3172","8",0.1821,"0.9","G3","post","b1","coef","informative","bayes.est"
"3173","8",0.2328,"0.9","G4","post","b0","bias","informative","bayes.est"
"3174","8",0.401,"0.9","G4","post","b1","bias","informative","bayes.est"
"3175","8",-5.7738,"0.9","G4","post","b0","coef","informative","bayes.est"
"3176","8",0.1298,"0.9","G4","post","b1","coef","informative","bayes.est"
"3177","8",-0.0097,"0.9","pi","post","pi","bias","informative","bayes.est"
"3178","8",0.7152,"0.9","pi","post","pi","coef","informative","bayes.est"
"3179","8",-7.4221,"0.9",NA,"prior","b0","coef","informative","bayes.est"
"3180","8",0.0607,"0.9",NA,"prior","b1","coef","informative","bayes.est"
"3181","8",0.1288,"1","G1","post","b0","bias","uninformative","bayes.est"
"3182","8",0.2677,"1","G1","post","b1","bias","uninformative","bayes.est"
"3183","8",-3.6941,"1","G1","post","b0","coef","uninformative","bayes.est"
"3184","8",0.1153,"1","G1","post","b1","coef","uninformative","bayes.est"
"3185","8",0.0709,"1","G2","post","b0","bias","uninformative","bayes.est"
"3186","8",0.1411,"1","G2","post","b1","bias","uninformative","bayes.est"
"3187","8",-4.7894,"1","G2","post","b0","coef","uninformative","bayes.est"
"3188","8",0.1033,"1","G2","post","b1","coef","uninformative","bayes.est"
"3189","8",0.082,"1","G3","post","b0","bias","uninformative","bayes.est"
"3190","8",0.1223,"1","G3","post","b1","bias","uninformative","bayes.est"
"3191","8",-6.4195,"1","G3","post","b0","coef","uninformative","bayes.est"
"3192","8",0.1795,"1","G3","post","b1","coef","uninformative","bayes.est"
"3193","8",0.2001,"1","G4","post","b0","bias","uninformative","bayes.est"
"3194","8",0.3444,"1","G4","post","b1","bias","uninformative","bayes.est"
"3195","8",-5.6205,"1","G4","post","b0","coef","uninformative","bayes.est"
"3196","8",0.1246,"1","G4","post","b1","coef","uninformative","bayes.est"
"3197","8",-0.0095,"1","pi","post","pi","bias","uninformative","bayes.est"
"3198","8",0.7153,"1","pi","post","pi","coef","uninformative","bayes.est"
"3199","8",-7.4204,"1",NA,"prior","b0","coef","uninformative","bayes.est"
"3200","8",0.2046,"1",NA,"prior","b1","coef","uninformative","bayes.est"
"3201","8",0.014,"10","G1","post","b0","bias","uninformative","bayes.est"
"3202","8",0.0143,"10","G1","post","b1","bias","uninformative","bayes.est"
"3203","8",-3.3186,"10","G1","post","b0","coef","uninformative","bayes.est"
"3204","8",0.0923,"10","G1","post","b1","coef","uninformative","bayes.est"
"3205","8",0.0067,"10","G2","post","b0","bias","uninformative","bayes.est"
"3206","8",0,"10","G2","post","b1","bias","uninformative","bayes.est"
"3207","8",-4.5024,"10","G2","post","b0","coef","uninformative","bayes.est"
"3208","8",0.0905,"10","G2","post","b1","coef","uninformative","bayes.est"
"3209","8",0.0168,"10","G3","post","b0","bias","uninformative","bayes.est"
"3210","8",0.0139,"10","G3","post","b1","bias","uninformative","bayes.est"
"3211","8",-6.0327,"10","G3","post","b0","coef","uninformative","bayes.est"
"3212","8",0.1622,"10","G3","post","b1","coef","uninformative","bayes.est"
"3213","8",0.0286,"10","G4","post","b0","bias","uninformative","bayes.est"
"3214","8",0.0306,"10","G4","post","b1","bias","uninformative","bayes.est"
"3215","8",-4.8173,"10","G4","post","b0","coef","uninformative","bayes.est"
"3216","8",0.0955,"10","G4","post","b1","coef","uninformative","bayes.est"
"3217","8",-0.0091,"10","pi","post","pi","bias","uninformative","bayes.est"
"3218","8",0.7156,"10","pi","post","pi","coef","uninformative","bayes.est"
"3219","8",-9.3604,"10",NA,"prior","b0","coef","uninformative","bayes.est"
"3220","8",0.1024,"10",NA,"prior","b1","coef","uninformative","bayes.est"
"3221","8",0.0507,"2","G1","post","b0","bias","uninformative","bayes.est"
"3222","8",0.0978,"2","G1","post","b1","bias","uninformative","bayes.est"
"3223","8",-3.4387,"2","G1","post","b0","coef","uninformative","bayes.est"
"3224","8",0.0999,"2","G1","post","b1","coef","uninformative","bayes.est"
"3225","8",0.0306,"2","G2","post","b0","bias","uninformative","bayes.est"
"3226","8",0.0557,"2","G2","post","b1","bias","uninformative","bayes.est"
"3227","8",-4.6092,"2","G2","post","b0","coef","uninformative","bayes.est"
"3228","8",0.0956,"2","G2","post","b1","coef","uninformative","bayes.est"
"3229","8",0.0579,"2","G3","post","b0","bias","uninformative","bayes.est"
"3230","8",0.0829,"2","G3","post","b1","bias","uninformative","bayes.est"
"3231","8",-6.2768,"2","G3","post","b0","coef","uninformative","bayes.est"
"3232","8",0.1732,"2","G3","post","b1","coef","uninformative","bayes.est"
"3233","8",0.1049,"2","G4","post","b0","bias","uninformative","bayes.est"
"3234","8",0.1728,"2","G4","post","b1","bias","uninformative","bayes.est"
"3235","8",-5.1749,"2","G4","post","b0","coef","uninformative","bayes.est"
"3236","8",0.1087,"2","G4","post","b1","coef","uninformative","bayes.est"
"3237","8",-0.0092,"2","pi","post","pi","bias","uninformative","bayes.est"
"3238","8",0.7155,"2","pi","post","pi","coef","uninformative","bayes.est"
"3239","8",-8.7845,"2",NA,"prior","b0","coef","uninformative","bayes.est"
"3240","8",0.2335,"2",NA,"prior","b1","coef","uninformative","bayes.est"
"3241","8",0.0362,"3","G1","post","b0","bias","uninformative","bayes.est"
"3242","8",0.0644,"3","G1","post","b1","bias","uninformative","bayes.est"
"3243","8",-3.3913,"3","G1","post","b0","coef","uninformative","bayes.est"
"3244","8",0.0968,"3","G1","post","b1","coef","uninformative","bayes.est"
"3245","8",0.0226,"3","G2","post","b0","bias","uninformative","bayes.est"
"3246","8",0.0353,"3","G2","post","b1","bias","uninformative","bayes.est"
"3247","8",-4.5733,"3","G2","post","b0","coef","uninformative","bayes.est"
"3248","8",0.0937,"3","G2","post","b1","coef","uninformative","bayes.est"
"3249","8",0.0511,"3","G3","post","b0","bias","uninformative","bayes.est"
"3250","8",0.0692,"3","G3","post","b1","bias","uninformative","bayes.est"
"3251","8",-6.2362,"3","G3","post","b0","coef","uninformative","bayes.est"
"3252","8",0.171,"3","G3","post","b1","coef","uninformative","bayes.est"
"3253","8",0.0836,"3","G4","post","b0","bias","uninformative","bayes.est"
"3254","8",0.1322,"3","G4","post","b1","bias","uninformative","bayes.est"
"3255","8",-5.0748,"3","G4","post","b0","coef","uninformative","bayes.est"
"3256","8",0.1049,"3","G4","post","b1","coef","uninformative","bayes.est"
"3257","8",-0.0092,"3","pi","post","pi","bias","uninformative","bayes.est"
"3258","8",0.7155,"3","pi","post","pi","coef","uninformative","bayes.est"
"3259","8",-10.9948,"3",NA,"prior","b0","coef","uninformative","bayes.est"
"3260","8",0.1948,"3",NA,"prior","b1","coef","uninformative","bayes.est"
"3261","8",0.0236,"4","G1","post","b0","bias","uninformative","bayes.est"
"3262","8",0.037,"4","G1","post","b1","bias","uninformative","bayes.est"
"3263","8",-3.3499,"4","G1","post","b0","coef","uninformative","bayes.est"
"3264","8",0.0943,"4","G1","post","b1","coef","uninformative","bayes.est"
"3265","8",0.0129,"4","G2","post","b0","bias","uninformative","bayes.est"
"3266","8",0.016,"4","G2","post","b1","bias","uninformative","bayes.est"
"3267","8",-4.5298,"4","G2","post","b0","coef","uninformative","bayes.est"
"3268","8",0.092,"4","G2","post","b1","coef","uninformative","bayes.est"
"3269","8",0.0317,"4","G3","post","b0","bias","uninformative","bayes.est"
"3270","8",0.0417,"4","G3","post","b1","bias","uninformative","bayes.est"
"3271","8",-6.1212,"4","G3","post","b0","coef","uninformative","bayes.est"
"3272","8",0.1666,"4","G3","post","b1","coef","uninformative","bayes.est"
"3273","8",0.0538,"4","G4","post","b0","bias","uninformative","bayes.est"
"3274","8",0.0784,"4","G4","post","b1","bias","uninformative","bayes.est"
"3275","8",-4.9357,"4","G4","post","b0","coef","uninformative","bayes.est"
"3276","8",0.0999,"4","G4","post","b1","coef","uninformative","bayes.est"
"3277","8",-0.0091,"4","pi","post","pi","bias","uninformative","bayes.est"
"3278","8",0.7156,"4","pi","post","pi","coef","uninformative","bayes.est"
"3279","8",-10.181,"4",NA,"prior","b0","coef","uninformative","bayes.est"
"3280","8",0.3625,"4",NA,"prior","b1","coef","uninformative","bayes.est"
"3281","8",0.0152,"5","G1","post","b0","bias","uninformative","bayes.est"
"3282","8",0.0164,"5","G1","post","b1","bias","uninformative","bayes.est"
"3283","8",-3.3223,"5","G1","post","b0","coef","uninformative","bayes.est"
"3284","8",0.0925,"5","G1","post","b1","coef","uninformative","bayes.est"
"3285","8",0.0069,"5","G2","post","b0","bias","uninformative","bayes.est"
"3286","8",6e-04,"5","G2","post","b1","bias","uninformative","bayes.est"
"3287","8",-4.5029,"5","G2","post","b0","coef","uninformative","bayes.est"
"3288","8",0.0906,"5","G2","post","b1","coef","uninformative","bayes.est"
"3289","8",0.0156,"5","G3","post","b0","bias","uninformative","bayes.est"
"3290","8",0.0118,"5","G3","post","b1","bias","uninformative","bayes.est"
"3291","8",-6.0255,"5","G3","post","b0","coef","uninformative","bayes.est"
"3292","8",0.1619,"5","G3","post","b1","coef","uninformative","bayes.est"
"3293","8",0.0296,"5","G4","post","b0","bias","uninformative","bayes.est"
"3294","8",0.0321,"5","G4","post","b1","bias","uninformative","bayes.est"
"3295","8",-4.8223,"5","G4","post","b0","coef","uninformative","bayes.est"
"3296","8",0.0956,"5","G4","post","b1","coef","uninformative","bayes.est"
"3297","8",-0.0091,"5","pi","post","pi","bias","uninformative","bayes.est"
"3298","8",0.7156,"5","pi","post","pi","coef","uninformative","bayes.est"
"3299","8",-6.1977,"5",NA,"prior","b0","coef","uninformative","bayes.est"
"3300","8",0.0072,"5",NA,"prior","b1","coef","uninformative","bayes.est"
"3301","8",0.0158,"6","G1","post","b0","bias","uninformative","bayes.est"
"3302","8",0.0183,"6","G1","post","b1","bias","uninformative","bayes.est"
"3303","8",-3.3245,"6","G1","post","b0","coef","uninformative","bayes.est"
"3304","8",0.0926,"6","G1","post","b1","coef","uninformative","bayes.est"
"3305","8",0.0086,"6","G2","post","b0","bias","uninformative","bayes.est"
"3306","8",0.009,"6","G2","post","b1","bias","uninformative","bayes.est"
"3307","8",-4.5108,"6","G2","post","b0","coef","uninformative","bayes.est"
"3308","8",0.0914,"6","G2","post","b1","coef","uninformative","bayes.est"
"3309","8",0.0209,"6","G3","post","b0","bias","uninformative","bayes.est"
"3310","8",0.024,"6","G3","post","b1","bias","uninformative","bayes.est"
"3311","8",-6.0572,"6","G3","post","b0","coef","uninformative","bayes.est"
"3312","8",0.1638,"6","G3","post","b1","coef","uninformative","bayes.est"
"3313","8",0.0338,"6","G4","post","b0","bias","uninformative","bayes.est"
"3314","8",0.0409,"6","G4","post","b1","bias","uninformative","bayes.est"
"3315","8",-4.8419,"6","G4","post","b0","coef","uninformative","bayes.est"
"3316","8",0.0964,"6","G4","post","b1","coef","uninformative","bayes.est"
"3317","8",-0.0091,"6","pi","post","pi","bias","uninformative","bayes.est"
"3318","8",0.7156,"6","pi","post","pi","coef","uninformative","bayes.est"
"3319","8",-9.1692,"6",NA,"prior","b0","coef","uninformative","bayes.est"
"3320","8",0.2779,"6",NA,"prior","b1","coef","uninformative","bayes.est"
"3321","8",0.0135,"7","G1","post","b0","bias","uninformative","bayes.est"
"3322","8",0.0129,"7","G1","post","b1","bias","uninformative","bayes.est"
"3323","8",-3.3168,"7","G1","post","b0","coef","uninformative","bayes.est"
"3324","8",0.0921,"7","G1","post","b1","coef","uninformative","bayes.est"
"3325","8",0.0068,"7","G2","post","b0","bias","uninformative","bayes.est"
"3326","8",0.0013,"7","G2","post","b1","bias","uninformative","bayes.est"
"3327","8",-4.5028,"7","G2","post","b0","coef","uninformative","bayes.est"
"3328","8",0.0907,"7","G2","post","b1","coef","uninformative","bayes.est"
"3329","8",0.0187,"7","G3","post","b0","bias","uninformative","bayes.est"
"3330","8",0.0169,"7","G3","post","b1","bias","uninformative","bayes.est"
"3331","8",-6.0439,"7","G3","post","b0","coef","uninformative","bayes.est"
"3332","8",0.1627,"7","G3","post","b1","coef","uninformative","bayes.est"
"3333","8",0.0304,"7","G4","post","b0","bias","uninformative","bayes.est"
"3334","8",0.0336,"7","G4","post","b1","bias","uninformative","bayes.est"
"3335","8",-4.8261,"7","G4","post","b0","coef","uninformative","bayes.est"
"3336","8",0.0958,"7","G4","post","b1","coef","uninformative","bayes.est"
"3337","8",-0.0089,"7","pi","post","pi","bias","uninformative","bayes.est"
"3338","8",0.7157,"7","pi","post","pi","coef","uninformative","bayes.est"
"3339","8",-8.3093,"7",NA,"prior","b0","coef","uninformative","bayes.est"
"3340","8",0.7988,"7",NA,"prior","b1","coef","uninformative","bayes.est"
"3341","8",0.0151,"8","G1","post","b0","bias","uninformative","bayes.est"
"3342","8",0.0172,"8","G1","post","b1","bias","uninformative","bayes.est"
"3343","8",-3.322,"8","G1","post","b0","coef","uninformative","bayes.est"
"3344","8",0.0925,"8","G1","post","b1","coef","uninformative","bayes.est"
"3345","8",0.0084,"8","G2","post","b0","bias","uninformative","bayes.est"
"3346","8",0.0069,"8","G2","post","b1","bias","uninformative","bayes.est"
"3347","8",-4.51,"8","G2","post","b0","coef","uninformative","bayes.est"
"3348","8",0.0912,"8","G2","post","b1","coef","uninformative","bayes.est"
"3349","8",0.0203,"8","G3","post","b0","bias","uninformative","bayes.est"
"3350","8",0.0212,"8","G3","post","b1","bias","uninformative","bayes.est"
"3351","8",-6.0534,"8","G3","post","b0","coef","uninformative","bayes.est"
"3352","8",0.1634,"8","G3","post","b1","coef","uninformative","bayes.est"
"3353","8",0.0342,"8","G4","post","b0","bias","uninformative","bayes.est"
"3354","8",0.0418,"8","G4","post","b1","bias","uninformative","bayes.est"
"3355","8",-4.8435,"8","G4","post","b0","coef","uninformative","bayes.est"
"3356","8",0.0965,"8","G4","post","b1","coef","uninformative","bayes.est"
"3357","8",-0.0091,"8","pi","post","pi","bias","uninformative","bayes.est"
"3358","8",0.7156,"8","pi","post","pi","coef","uninformative","bayes.est"
"3359","8",-11.1211,"8",NA,"prior","b0","coef","uninformative","bayes.est"
"3360","8",0.2602,"8",NA,"prior","b1","coef","uninformative","bayes.est"
"3361","8",0.0121,"9","G1","post","b0","bias","uninformative","bayes.est"
"3362","8",0.0091,"9","G1","post","b1","bias","uninformative","bayes.est"
"3363","8",-3.3124,"9","G1","post","b0","coef","uninformative","bayes.est"
"3364","8",0.0918,"9","G1","post","b1","coef","uninformative","bayes.est"
"3365","8",0.0061,"9","G2","post","b0","bias","uninformative","bayes.est"
"3366","8",-2e-04,"9","G2","post","b1","bias","uninformative","bayes.est"
"3367","8",-4.4993,"9","G2","post","b0","coef","uninformative","bayes.est"
"3368","8",0.0905,"9","G2","post","b1","coef","uninformative","bayes.est"
